GALAXY ID,ra,dec,plate,mjd,fiberid,objid,deVRad_r,deVRadErr_r,expRad_r,expRadErr_r,z,zErr,SNR,velDisp_SDSS,velDispErr_SDSS,velDisp_ppxf_full,velDisp_ppxf_err_full,velDisp_ppxf_res,velDisp_ppxf_err_res,logM*,errlogM*,logSFR,errlogSFR,logsSFR,errlogsSFR,petroR50Errkpc_r,petroR50kpc_r,deVRadkpc_r,deVRadErrkpc_r,expRadkpc_r,expRadErrkpc_r,fracDev_r,meanRad_r,meanRadErr_r,meanRadkpc_r,meanRadErrkpc_r,meanRad_kids,meanRadkpc_kids,Mgb_ssp,Fe_avg_ssp,Mgb_sigmacorr,Fe_avg_sigmacorr,MgFe,alphaFe_flag,univ_age,age_mean_mass,age_err_mass,age_mean_light,age_err_light,[M/H]_mean_mass,[M/H]_err_mass,[M/H]_mean_light,[M/H]_err_light,Mtbb3,Mtbb3_unr,Mtbb3_reg,Mtbb3_alphaplus,Mtbb3_alphamin,t_75,t_75_unr,t_75_reg,t_75_alphaplus,t_75_alphamin,t_90,t_90_unr,t_90_reg,t_90_alphaplus,t_90_alphamin,t_100,t_100_unr,t_100_reg,t_100_alphaplus,t_100_alphamin,DoR
J1353+0202,208.3331668,2.041131883,530,52026,29,1.24E+18,0.7834227,0.01663862,0.8599889,0.0121799,0.09082474,2.30E-05,22.58825978,242.3983,10.40839,258.4825594,25.84825594,240.7033153,24.07033153,10.77,0.015,-0.552,0.217,-11.322,0.217517815,0.010405195,1.9837477,1.371050338,0.029118872,1.505047112,0.021315767,0.3526032,0.832172925,0.009851719,1.456367003,0.017241271,0.434244829,0.759962047,4.928106564,2.457991856,5.419352746,3.164426182,0.4,0,12.52295061,11.68454988,0.253670193,11.60536421,0.191519972,0.227659237,5.11E-04,0.23082706,0.002351982,0.97802,0.99973,0.97802,,1,0.88252,0.88252,0.4335,,0.70622,1.4044,1.4044,0.9416,,1.16365,10.65696,2.50946,10.65696,,2.14441,0.583160812
J1330+0121,202.6247537,1.35073816,4045,55622,262,1.24E+18,0.8823156,0.01354715,0.8976316,0.01252767,0.07943941,1.74E-05,31.93448525,261.9067,7.09735,319.2377463,15.96188732,287.9466305,14.39733152,10.773,0.05,-0.207,0.55,-10.98,0.552268051,0.014827798,1.708151466,1.368614,0.021013818,1.39237159,0.01943244,0,0.8976316,0.01252767,1.39237159,0.01943244,0.464556006,0.720601397,2.974134048,1.933839041,3.50731315,2.772632745,0.2,0,12.66482569,11.0437271,1.27439664,9.085044585,0.055529712,0.214504769,0.028670811,0.177610625,0.021361296,0.98063,0.99493,0.98063,0.99509,0.99497,0.7996,0.75883,0.68176,0.72647,0.7996,1.23175,1.16316,1.06208,1.13605,1.23175,11.96757,11.96757,11.88623,11.96102,11.96603,0.57208945
J2352+0002,358.011195,0.045631274,684,52523,467,1.24E+18,0.4112078,0.01226177,0.4177418,0.008503531,0.1940375,2.67E-05,20.46127528,256.9013,14.3735,230.0802341,23.00802341,233.6563967,23.36563967,10.779,0.076,0.75,0.215,-10.029,0.228037278,0.02502154,2.042004696,1.368562996,0.040809062,1.390309156,0.028301063,1,0.4112078,0.01226177,1.368562996,0.040809062,0.200894191,0.66860686,2.35039569,1.716590669,2.51336185,2.105650213,0.3,0,11.33326005,4.665870033,2.942792225,1.572572136,0.133037735,0.053686857,0.084728029,0.011587299,0.07380796,0.75409,0.80573,0.75409,0.76026,0.80408,2.80228,2.12693,1.82245,2.80228,1.83026,10.35968,10.34939,10.35968,10.33992,10.34874,10.82379,10.82358,10.82379,10.82339,10.82357,0.346411591
J0840+2500,130.0178624,25.00801814,1930,53347,179,1.24E+18,0.7937658,0.01324404,0.9498075,0.007256636,0.07250455,1.33E-05,34.63625873,207.0089,5.535877,214.5061035,10.72530518,210.8210549,10.54105274,10.785,0.024,-1.091,0.487,-11.876,0.487591017,0.018537291,1.90866215,1.1329535,0.018903411,1.355674094,0.010357502,0,0.9498075,0.007256636,1.355674094,0.010357502,0.487932778,0.696433569,4.323678926,2.568824028,4.561116994,3.071503529,0.3,0,12.75235047,11.48212709,0.591570397,10.66167428,0.176659114,0.230275129,0.003648825,0.220204686,0.019043152,0.9717,0.99821,0.9717,0.9981,0.99449,1.11752,0.90499,1.07981,0.86915,1.11752,1.79358,1.32901,1.79358,1.25493,1.64711,11.52286,2.68552,11.14727,2.24933,11.52286,0.52347466
J1241+1835,190.3438864,18.58785876,2600,54243,409,1.24E+18,0.8337047,0.01734123,0.8659104,0.00911492,0.07340088,1.39E-05,35.77545751,230.8404,6.387658,240.4111554,12.02055777,231.8504118,11.59252059,10.786,0.043,-0.148,0.213,-10.934,0.217297032,0.010075902,1.639257724,1.203401072,0.025030991,1.249888005,0.013156822,0,0.8659104,0.00911492,1.249888005,0.013156822,0.450010441,0.649562186,4.737626531,2.690635275,5.115557652,3.358246632,0.3,0,12.74099023,11.27995637,0.949651989,9.591823692,0.110358452,0.219657172,0.018706146,0.174049182,0.033766877,0.97362,0.99604,0.97362,0.99587,0.99658,0.92054,0.8215,0.83912,0.79253,0.92054,1.38218,1.22409,1.27008,1.19767,1.38218,11.99876,11.98835,11.97563,11.99876,11.94843,0.543325179
J1302+0125,195.7404652,1.419050142,524,52027,220,1.24E+18,0.4468277,0.02064731,0.5774283,0.01705932,0.1233589,2.28E-05,22.55416337,211.3412,8.937572,218.3286464,21.83286464,208.1658257,20.81658257,10.788,0.022,-2.159,0.564,-12.947,0.564428915,0.038123018,1.970091946,1.023061288,0.047274293,1.322085762,0.039059194,0,0.5774283,0.01705932,1.322085762,0.039059194,0.303052524,0.69387217,4.324924254,2.592878696,4.577102767,3.119550384,0.3,0,12.12964597,10.58987014,0.836618096,9.612760903,0.233982004,0.158992485,0.020362457,0.106798891,0.018930636,0.97542,0.98359,0.97542,0.97705,0.98191,1.10551,1.06861,0.62243,1.03981,1.10551,2.23946,1.68971,2.23946,1.6733,1.74632,11.29849,11.28813,11.25868,11.27331,11.29849,0.517977493
J1508+6049,227.1348835,60.8190057,611,52055,107,1.24E+18,0.7710245,0.0136479,0.8714936,0.01007272,0.073341,1.60E-05,36.80267784,258.3932,6.892359,266.9250564,13.34625282,266.7813185,13.33906593,10.789,0.017,-1.441,0.621,-12.23,0.621232646,0.022432508,1.645334037,1.112096421,0.019685212,1.25700923,0.014528508,0,0.8714936,0.01007272,1.25700923,0.014528508,0.452589669,0.652798129,4.314080747,2.374513154,4.787211945,3.102220806,0.3,0,12.74174872,12.00167498,0.176018905,12.04620941,0.202419756,0.239989546,0.007389153,0.253368856,0.001888718,0.97709,1,0.97709,1,1,0.99303,0.67595,0.99303,0.66338,0.67041,1.23408,1.0685,1.23408,1.04517,1.06684,3.22666,1.79862,3.22666,1.71424,1.9528,0.76076724
J1421+2407,215.3148743,24.12327304,2128,53800,26,1.24E+18,0.4930842,0.01605782,0.5887375,0.0085886,0.1394814,3.12E-05,16.84056345,219.7475,12.23676,257.6077585,25.76077585,233.675366,23.3675366,10.795,0.012,-2.032,0.607,-12.827,0.607118605,0.047377252,2.277743449,1.253390862,0.040818028,1.49653589,0.021831713,0,0.5887375,0.0085886,1.49653589,0.021831713,0.309429477,0.786551421,4.230447223,2.479527628,4.647871602,3.187316649,0.3,0,11.94117108,10.57786803,0.284814696,10.21735877,0.128920373,0.181134248,0.009453476,0.152488835,0.024030202,0.95171,0.99408,0.95171,0.98991,0.99898,1.28199,1.28199,0.40501,1.27082,1.25236,2.64523,1.83283,2.64523,1.83258,1.76816,10.62895,8.11438,10.42698,9.87809,10.62895,0.503413281
J1247+2345,191.8212401,23.75083344,2648,54485,619,1.24E+18,0.6228833,0.01702837,0.6428505,0.01083348,0.1382244,2.54E-05,19.45103905,208.0101,10.47324,222.8141078,22.28141078,219.1614008,21.91614008,10.797,0.028,-1.438,0.848,-12.235,0.848462138,0.016555358,2.217190698,1.571292466,0.042955959,1.621661951,0.027328659,0.9729378,0.623415403,0.016584135,1.572634756,0.041835327,0.328610638,0.828956918,3.438433513,2.067862153,3.653029211,2.506218251,0.4,0,11.95571648,9.634427595,1.40292891,8.316271391,0.347310603,0.208643062,0.024078507,0.185343647,0.007689516,0.87763,0.99415,0.87763,,0.99463,1.26171,1.22847,0.77129,,1.26171,4.31974,1.74942,4.31974,,1.78254,11.28471,11.28471,11.26012,,11.26963,0.462863766
J0916+6347,139.225275,63.79648583,1787,54465,367,1.24E+18,0.724817,0.02058957,0.7244287,0.01844823,0.1160294,2.58E-05,19.28454249,222.8376,10.87838,224.4500774,22.44500774,217.9069758,21.79069758,10.806,0.088,-0.787,0.895,-11.593,0.899315851,0.025858549,2.162680941,1.574067068,0.044713858,1.573223806,0.040063563,0.05491748,0.724450019,0.017472202,1.573270104,0.037943947,0.381639089,0.828796126,3.484464335,2.686730547,3.707260875,3.265058955,0.1,0,12.21671821,11.16188581,0.263587137,10.87385126,0.554322311,0.199243658,0.016605591,0.182016278,0.036808682,0.97826,0.99811,0.97826,1,0.98162,1.03894,1.03894,0.20624,0.82784,0.98505,1.77285,1.56921,1.77285,1.24556,1.52798,10.57081,2.98742,9.63732,2.175,10.57081,0.550514721
J0102+1409,15.59711322,14.1617578,421,51821,106,1.24E+18,0.4682313,0.0147719,0.5456108,0.01423255,0.123627,2.49E-05,20.68221832,216.888,9.902186,227.0697299,22.70697299,223.302272,22.3302272,10.809,0.041,-2.028,0.579,-12.837,0.580449826,0.042873154,1.960032406,1.074068946,0.033885046,1.251568651,0.032647839,0,0.5456108,0.01423255,1.251568651,0.032647839,0.284768637,0.65322662,4.187627585,2.723557361,4.465789991,3.324174981,0.2,0,12.12647763,11.0798621,0.150181515,10.45860392,0.381157028,0.199779311,0.020957737,0.187029244,0.017442895,0.97599,0.99738,0.97599,0.99784,0.99127,1.06568,1.06568,0.32791,1.03543,0.99966,1.62195,1.62195,1.06122,1.59326,1.53931,10.50772,3.09585,9.097,3.05269,10.50772,0.545462812
J1512+0758,228.1172212,7.973903415,1816,53919,602,1.24E+18,0.6641158,0.01761897,0.7325524,0.007046713,0.07989619,1.73E-05,29.26394511,238.4925,7.809804,242.8662998,24.28662998,245.5708427,24.55708427,10.81,0.038,-1.155,0.82,-11.965,0.820880016,0.043761885,1.610921874,1.035520485,0.027472324,1.142230039,0.010987565,0,0.7325524,0.007046713,1.142230039,0.010987565,0.385726427,0.601442725,4.469808528,2.543788037,4.837916198,3.18821784,0.3,0,12.6590903,12.01330059,0.136359113,11.94848867,0.381296635,0.234890127,0.005040679,0.241273962,0.007086296,0.98622,1,0.98622,1,0.99904,0.96755,0.69233,0.27706,0.68014,0.96755,1.48056,1.10641,0.52414,1.09389,1.48056,4.61784,2.07512,4.61784,2.05591,2.61052,0.731166962
J1237+5715,189.337848,57.25618038,1316,52790,75,1.24E+18,0.5188144,0.0160852,0.6367116,0.01039233,0.1042983,2.66E-05,22.59035364,255.8101,9.50799,271.8770149,27.18770149,272.3774621,27.23774621,10.811,0.02,-1.694,0.669,-12.505,0.669298887,0.042417805,1.97900729,1.026522937,0.031826076,1.259793601,0.020562199,0,0.6367116,0.01039233,1.259793601,0.020562199,0.335823086,0.664457463,4.476243897,2.811891457,4.994221853,3.705653063,0.1,0,12.35792271,10.98803686,0.574067636,10.26129594,0.198460432,0.216626655,0.012428599,0.188160651,0.021008371,0.98778,1.00012,0.98778,1.00011,0.99936,1.45463,1.13666,1.45463,1.10955,1.09684,1.96613,1.64196,1.96613,1.6128,1.59574,11.11957,2.82765,11.11957,2.81172,2.85633,0.496120345
J1317+0151,199.3833165,1.857858457,526,52312,270,1.24E+18,0.5966678,0.008874744,0.7731162,0.00657005,0.07870278,1.40E-05,38.08170414,248.7723,6.385865,261.2459542,13.06229771,250.0531873,12.50265936,10.82,0.038,-2.052,0.621,-12.872,0.622161555,0.005302096,1.527530072,0.917737083,0.013650279,1.189133059,0.01010542,0.7495137,0.636671426,0.00722594,0.979266817,0.011114246,0.335801408,0.516497462,3.96657647,2.45411196,4.374762852,3.174624544,0.2,0,12.67408259,11.67376752,0.452175827,11.19954798,0.168460482,0.23556488,0.002489171,0.242634323,0.006508645,0.98426,0.99909,0.98426,0.99908,0.99905,0.83468,0.78842,0.68973,0.74861,0.83468,2.30156,1.20553,2.30156,1.14886,1.30686,10.15933,2.39548,10.15933,2.14057,2.59504,0.61231324
J1233+1702,188.2937408,17.03871887,2598,54232,62,1.24E+18,0.5180258,0.0155978,0.5173733,0.009175388,0.1552234,2.87E-05,17.0919435,210.3186,12.22559,202.2375529,20.22375529,194.9490158,19.49490158,10.826,0.022,-0.723,0.481,-11.549,0.481502856,0.027359168,2.035752122,1.439710917,0.043349816,1.437897472,0.025500479,1,0.5180258,0.0155978,1.439710917,0.043349816,0.268480583,0.746168291,2.823305168,1.877308386,2.949438429,2.201230411,0.3,0,11.76111117,7.082476787,1.386542969,5.551304524,1.41025792,0.044756324,0.069015844,-0.046009914,0.086528638,0.36795,0.69424,0.58577,0.80088,0.36795,7.24197,3.37514,4.06934,2.48772,7.24197,9.56532,7.12348,6.21909,6.02818,9.56532,10.89076,10.50698,10.89076,10.14061,10.71747,0.190170878
J1156+3454,179.1039408,34.90767331,2099,53469,401,1.24E+18,0.596591,0.01758289,0.6022851,0.009509487,0.1343096,3.42E-05,19.89407631,281.1362,13.15915,305.6125705,30.56125705,297.1655051,29.71655051,10.832,0.019,-1.796,0.701,-12.628,0.701257442,1.979802936,2.09256474,1.468832551,0.043289827,1.482851669,0.023412764,0.8653831,0.597354375,0.015288218,1.470712013,0.037640247,0.314247289,0.773690261,2.828019884,2.098056549,3.280652318,2.935541123,0.1,0,12.00117728,10.70048086,0.278868704,10.04679807,1.19076215,0.084765393,0.040337096,0.007610911,0.016332152,0.91498,0.96387,0.98852,0.96307,0.91498,1.28899,1.12581,1.28899,1.10157,0.91057,1.90639,1.89224,1.81852,1.90639,1.89158,10.33135,8.53703,9.41464,6.48686,10.33135,0.500115613
J1710+3941,257.7346132,39.69200775,4984,55827,691,1.24E+18,0.8562518,0.01591052,0.9125099,0.008229878,0.06222863,1.40E-05,41.92196648,284.2417,6.436977,307.1620132,15.35810066,290.923951,14.54619755,10.834,0.018,-0.343,0.113,-11.177,0.114424648,0.018054591,1.383870215,1.061721187,0.019728468,1.131479191,0.01020475,0,0.9125099,0.008229878,1.131479191,0.01020475,0.471289757,0.584382212,4.807734563,2.526525345,5.587564961,3.544855846,0.2,0,12.88361034,11.80670491,0.359457388,11.5898865,0.351081397,0.240284895,0.002454926,0.250710985,0.005329216,0.9851,0.99932,0.9851,0.99929,0.99915,1.20626,0.87499,1.20626,0.86457,0.88061,2.1181,1.30395,2.1181,1.28104,1.31792,10.30293,2.33492,10.30293,2.31817,2.34707,0.551414722
J0859+0827,134.8101646,8.456199,1299,52972,571,1.24E+18,0.5248915,0.01262107,0.6303862,0.007211833,0.096699,1.49E-05,36.1386097,235.0329,6.312804,262.4583162,13.12291581,255.5913476,12.77956738,10.846,0.041,-1.914,0.62,-12.76,0.621354166,0.037655607,1.669688134,0.971369601,0.023356682,1.166599177,0.013346292,0,0.6303862,0.007211833,1.166599177,0.013346292,0.332401396,0.615145438,4.279688802,2.362832225,4.726210444,3.062998906,0.3,0,12.45062236,11.524139,0.075709886,11.46052081,0.361518415,0.233008939,0.001306619,0.239431763,0.008464696,0.96698,0.99955,0.96698,1,0.9989,1.08786,0.96616,0.81688,0.84117,1.08786,2.59112,1.39423,2.59112,1.21427,1.52583,8.81157,2.39537,8.81157,1.91701,2.80936,0.591699602
J0752+3514,118.1219441,35.24642112,756,52577,419,1.24E+18,0.678498,0.02335131,0.745948,0.00958561,0.130542,2.39E-05,20.55386232,202.6153,8.758023,216.7258704,21.67258704,205.653143,20.5653143,10.846,0.026,-1.579,0.793,-12.425,0.793426115,0.026742315,2.51813515,1.630580209,0.056118344,1.792677422,0.023036333,0.9106105,0.684270539,0.021459258,1.644452892,0.051571325,0.361023659,0.867619408,3.935905764,2.899188214,4.159756872,3.47899914,0.1,0,12.04515951,8.975392202,1.602334128,6.816949787,1.043969428,0.203332339,0.010211258,0.200054155,0.023312487,0.75466,0.92658,0.75466,0.95996,0.88924,2.91811,1.44224,2.91811,1.39165,1.32479,9.08685,2.45394,6.07936,2.19378,9.08685,11.28949,11.28949,11.13151,11.24092,10.99526,0.348951592
J1512+4351,228.1889697,43.85871566,1677,53148,491,1.24E+18,0.5366644,0.0161745,0.6065534,0.008121659,0.1300043,2.53E-05,22.49781688,208.5151,10.05529,214.9454314,21.49454314,210.207645,21.0207645,10.847,0.038,0.023,0.254,-10.824,0.25682679,0.013464311,2.161239588,1.285194578,0.038734411,1.452563541,0.019449608,1,0.5366644,0.0161745,1.285194578,0.038734411,0.279532156,0.66941875,3.590042414,2.250119256,3.788574545,2.692344323,0.3,0,12.05145505,8.2350753,1.841596821,5.124460568,1.035674791,0.086665405,0.087242255,0.010808749,0.079048582,0.85692,0.87985,0.89014,0.85692,0.86411,2.06017,1.43083,2.06017,1.34386,1.68443,9.98525,3.94349,3.16002,4.44442,9.98525,11.49075,11.49075,11.44531,11.45686,11.38946,0.401409537
J1712+6401,258.0964727,64.03252475,350,51691,203,1.24E+18,0.5957283,0.008915869,0.7708966,0.006602909,0.07981008,1.40E-05,38.074399,235.0017,5.987273,241.5974047,12.07987024,237.8430338,11.89215169,10.848,0.014,-0.487,0.087,-11.335,0.088119237,0.017485803,1.733909634,0.927979875,0.013888457,1.200843624,0.010285505,0,0.7708966,0.006602909,1.200843624,0.010285505,0.404769936,0.630519576,2.740013505,2.004550391,2.961995471,2.506964179,0.2,0,12.66017123,12.00795854,0.095033852,11.97240148,0.189134572,0.23542413,0.003212379,0.243696908,0.005413205,0.9966,1,0.9966,1,1,0.82757,0.62834,0.82757,0.60473,0.68297,1.10326,1.04326,1.08099,1.00487,1.10326,9.86712,2.0177,9.86712,1.8731,2.0729,0.625562395
J1141+0545,175.3001872,5.751762585,838,52378,456,1.24E+18,0.5776796,0.009927142,0.6922278,0.01103969,0.09961162,2.03E-05,25.00326205,229.2897,8.300356,244.4204353,24.44204353,234.2921464,23.42921464,10.852,0.015,-0.886,0.373,-11.738,0.373301487,0.035689389,1.898023962,1.097554961,0.018860946,1.315189347,0.020974718,0,0.6922278,0.01103969,1.315189347,0.020974718,0.365153505,0.693768728,4.299524562,2.403025176,4.6607225,3.019770945,0.3,0,12.4149777,11.19879555,0.414969876,10.84274548,0.20854749,0.228077408,0.002572749,0.224238841,0.006373179,0.999,0.99925,0.99933,0.999,0.99966,2.05591,1.00762,2.05591,0.96777,1.10168,2.48871,1.41338,2.48871,1.38395,1.57361,9.75408,2.41025,9.75408,2.3789,2.80822,0.504304819
J0010+1431,2.575576173,14.52320971,752,52251,269,1.24E+18,0.5099497,0.01805722,0.5621897,0.01381202,0.1235846,2.75E-05,19.10815476,203.2554,10.83576,239.359134,23.9359134,221.6593943,22.16593943,10.863,0.033,-1.87,0.576,-12.733,0.576944538,0.041418436,1.833475781,1.169421483,0.041408988,1.289218746,0.031673855,0,0.5621897,0.01381202,1.289218746,0.031673855,0.294360289,0.675029804,3.573100118,2.184199971,3.854223819,2.721302828,0.3,0,12.12697863,10.93582442,0.277626754,10.41757185,0.680394789,0.117091148,0.028896542,0.073759149,0.01538963,0.8808,0.98232,0.8808,0.97224,0.93211,1.69567,0.97159,1.69567,0.95314,1.02424,3.22935,1.53694,3.22935,1.57259,1.79962,9.71657,5.52263,6.09943,5.85654,9.71657,0.477385129
J0750+2259,117.6578073,22.99113216,1204,52669,285,1.24E+18,1.26963,0.01462183,1.31121,0.007978513,0.04504784,1.11E-05,43.31734152,211.9426,4.8906,275.8720667,13.79360334,241.1051819,12.0552591,10.867,0.005,-0.676,0.01,-11.543,0.01118034,0.012581694,1.482085715,1.163186331,0.01339596,1.201280333,0.007309608,0,1.31121,0.007978513,1.201280333,0.007309608,0.634756416,0.581539493,4.764921843,2.939392528,5.339999609,3.900992706,0.1,0,13.1073342,12.34851209,0.276473966,12.00439335,0.410645266,0.234926646,0.006761047,0.233562825,0.017350172,0.97228,0.99932,0.97228,1,0.99905,0.87308,0.65916,0.87308,0.54863,0.70399,1.1189,1.08261,1.03367,0.96131,1.1189,8.98923,2.07688,8.98923,1.85444,2.08391,0.637517874
J2241-0048,340.4373047,-0.811317002,378,52146,282,1.24E+18,0.6274425,0.0209593,0.5268341,0.01178657,0.130555,5.71E-05,15.96040968,372.916,21.73153,388.0200921,38.80200921,432.5659188,43.25659188,10.869,0.033,-0.576,0.653,-11.445,0.653833312,0.021040573,2.203115403,1.508010507,0.050374089,1.26620584,0.028328128,1,0.6274425,0.0209593,1.508010507,0.050374089,0.330803166,0.795060343,3.620053801,1.998775569,4.655571328,3.239752096,0.3,0,12.04500736,10.20344913,0.940861931,8.441875496,0.3729653,0.164095681,0.054972218,0.101878768,0.029696279,0.91132,0.98392,0.91132,0.9822,0.95893,1.49493,1.12407,0.39875,1.00018,1.49493,2.86839,1.8007,2.86839,1.64789,2.29524,11.28079,11.20358,11.16391,11.28079,10.89603,0.455782001
J1441+1421,220.2873956,14.35888982,2749,54241,387,1.24E+18,0.8543766,0.01667915,0.8646885,0.01090481,0.1083123,1.35E-05,37.5446725,201.4715,5.746739,197.689593,9.88447965,201.4280311,10.07140155,10.87,0.013,-1.649,0.604,-12.519,0.604139884,0.02615755,1.780244292,1.747427988,0.03411331,1.768518574,0.022303244,1,0.8543766,0.01667915,1.747427988,0.03411331,0.444655795,0.90943968,3.180644287,2.479163998,3.311469656,2.886388422,0.1,0,12.30934972,6.920955264,1.865134606,4.676619667,1.092641465,0.200509853,0.037230216,0.173052672,0.056974938,0.56909,0.69602,0.62465,0.78424,0.56909,7.51505,3.55161,6.40227,2.74214,7.51505,10.23713,7.35935,9.01047,4.66503,10.23713,11.6506,11.27265,11.55271,11.6506,11.28063,0.248668902
J1558+2714,239.5693919,27.23673294,1391,52817,132,1.24E+18,0.8063235,0.01751648,0.7747785,0.008501147,0.08933492,3.10E-05,19.64836727,295.878,11.58015,333.6429466,33.36429466,331.714346,33.1714346,10.872,0.012,-0.98,0.328,-11.852,0.328219439,0.453455635,1.804768985,1.390388278,0.030204637,1.335993487,0.014658999,1,0.8063235,0.01751648,1.390388278,0.030204637,0.421947862,0.727588073,4.956674848,2.147888119,5.94963698,3.160150058,0.4,0,12.54138823,11.76877292,0.308480327,11.86285836,0.377733695,0.227769015,0.003986431,0.234901256,0.00902681,0.98439,1,0.98439,,1,0.64107,0.63131,0.15096,,0.64107,1.11207,1.02965,1.11207,,1.03841,10.3442,1.97451,10.3442,,1.98107,0.665115399
J0858+5528,134.6161369,55.48296926,448,51900,66,1.24E+18,0.5318485,0.01279087,0.664042,0.008761345,0.0881353,1.52E-05,35.68746201,241.1458,7.121493,257.0327271,12.85163636,245.056663,12.25283315,10.873,0.028,-1.799,0.661,-12.672,0.661592775,0.0316265,1.640725327,0.906044926,0.021790233,1.131246745,0.014925627,0,0.664042,0.008761345,1.131246745,0.014925627,0.350415555,0.596959915,4.638766011,2.345337383,5.093408491,3.011821517,0.4,0,12.55626215,11.67676305,0.393499823,11.13749295,0.020786924,0.229804045,0.006670028,0.232499113,0.008589623,0.99477,0.99872,0.99477,,0.9988,0.64189,0.60827,0.32382,,0.64189,1.04074,1.01095,0.75082,,1.04074,10.67635,2.0259,10.67635,,2.03248,0.659729277
J1410+0727,212.5625549,7.452881079,1824,53491,615,1.24E+18,0.4926935,0.01602585,0.5792285,0.015584,0.1433949,2.50E-05,19.82990146,209.2655,9.424165,220.6565719,22.06565719,220.6055265,22.06055265,10.882,0.009,-2.064,0.55,-12.946,0.550073631,0.028738543,2.142790577,1.28186777,0.041695335,1.507010638,0.04054575,0,0.5792285,0.015584,1.507010638,0.04054575,0.304071761,0.79112022,3.882994927,2.556134267,4.117609556,3.087053601,0.2,0,11.8960457,10.57870224,0.199952874,10.66167027,0.250690475,0.167698046,0.014043579,0.148972551,0.017082187,0.94832,0.99302,0.94832,0.99414,0.98889,1.46946,1.32544,1.14037,1.33184,1.46946,2.09244,1.88981,2.08399,1.89882,2.09244,8.33358,4.0613,8.33358,3.88302,3.88324,0.548963502
J1105+0053,166.3361145,0.888095624,277,51908,601,1.24E+18,0.8339913,0.01894407,0.9026912,0.01276397,0.09598776,1.88E-05,27.85428429,210.328,8.437605,236.572258,23.6572258,233.0944416,23.30944416,10.887,0.03,-0.867,0.629,-11.754,0.629715015,0.026789302,2.107957963,1.533303739,0.034828917,1.65960939,0.023466723,0,0.9026912,0.01276397,1.65960939,0.023466723,0.466852143,0.858313674,3.948689264,2.356582968,4.248052144,2.922299543,0.3,0,12.45934838,10.40286342,1.170389116,8.772880669,0.361487328,0.144263432,0.04879919,0.082621538,0.030772482,0.96726,0.98267,0.98213,0.96726,0.97524,1.6283,1.1838,1.6283,1.14077,1.38652,2.3249,1.74504,2.3249,1.76394,1.9851,11.75274,11.75274,11.67185,11.73363,11.74406,0.462408181
J1138+5952,174.5969174,59.87961612,2881,54502,440,1.24E+18,0.4022393,0.01132262,0.5530519,0.01276766,0.1109489,1.62E-05,34.88263038,246.387,7.020212,249.1010775,12.45505388,243.8056399,12.19028199,10.891,0.036,-1.646,0.749,-12.537,0.749864654,0.030218204,1.932277291,0.840163598,0.023649736,1.155168265,0.026668014,0,0.5530519,0.01276766,1.155168265,0.026668014,0.289091423,0.603829836,4.142506204,2.575344893,4.511546094,3.262309662,0.2,0,12.27759063,11.3560549,0.176246846,11.02317853,0.175490574,0.232211566,0.002034314,0.234779265,0.004493468,0.99457,0.99919,0.99457,0.99939,0.99868,0.94176,0.8618,0.50468,0.80347,0.94176,1.39529,1.27093,0.71074,1.22792,1.39529,10.05015,2.26117,10.05015,2.22739,2.69383,0.587976181
